,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,artist,song_title,target,Unnamed: 0
216,2.91e-05,https://api.spotify.com/v1/audio-analysis/6axU2kItgEGSXqsOAIpMI4,0.196,273347,0.73,6axU2kItgEGSXqsOAIpMI4,0.799,4,0.352,-5.915,1,0.0681,150.184,4,https://api.spotify.com/v1/tracks/6axU2kItgEGSXqsOAIpMI4,audio_features,spotify:track:6axU2kItgEGSXqsOAIpMI4,0.299,Ty Segall Band,Wave Goodbye,1,
217,0.22,https://api.spotify.com/v1/audio-analysis/2GpdnlfPrtQBWLpAjznBKA,0.523,247137,0.662,2GpdnlfPrtQBWLpAjznBKA,7.59e-05,4,0.0981,-6.059,1,0.028,132.123,3,https://api.spotify.com/v1/tracks/2GpdnlfPrtQBWLpAjznBKA,audio_features,spotify:track:2GpdnlfPrtQBWLpAjznBKA,0.696,Ty Segall,The Picture,1,
218,0.000533,https://api.spotify.com/v1/audio-analysis/62xDnWgrIAFlNSLLYH5r1z,0.393,255227,0.862,62xDnWgrIAFlNSLLYH5r1z,0.0629,1,0.127,-6.681,1,0.0731,99.233,4,https://api.spotify.com/v1/tracks/62xDnWgrIAFlNSLLYH5r1z,audio_features,spotify:track:62xDnWgrIAFlNSLLYH5r1z,0.392,Ty Segall,Feel,1,
219,0.541,https://api.spotify.com/v1/audio-analysis/3Khizgd763J4s63Gcv6D9u,0.564,305280,0.426,3Khizgd763J4s63Gcv6D9u,0.00168,7,0.217,-9.697,1,0.0391,162.906,4,https://api.spotify.com/v1/tracks/3Khizgd763J4s63Gcv6D9u,audio_features,spotify:track:3Khizgd763J4s63Gcv6D9u,0.624,Ugly Casanova,Barnacles,1,
220,0.0937,https://api.spotify.com/v1/audio-analysis/19DXGGcr5hb3kh8BQtz4cE,0.454,150820,0.403,19DXGGcr5hb3kh8BQtz4cE,0.000592,11,0.168,-10.047,1,0.0353,91.997,4,https://api.spotify.com/v1/tracks/19DXGGcr5hb3kh8BQtz4cE,audio_features,spotify:track:19DXGGcr5hb3kh8BQtz4cE,0.535,(Sandy) Alex G,Brite Boy,1,
221,0.723,https://api.spotify.com/v1/audio-analysis/4PCRawItOrjbAqZnZTBsca,0.326,202440,0.23,4PCRawItOrjbAqZnZTBsca,6.27e-06,0,0.178,-14.018,1,0.06,174.795,3,https://api.spotify.com/v1/tracks/4PCRawItOrjbAqZnZTBsca,audio_features,spotify:track:4PCRawItOrjbAqZnZTBsca,0.538,Modest Mouse,Sleepwalking (Couples Only Dance Prom Night),1,
222,0.509,https://api.spotify.com/v1/audio-analysis/58uDCyprC3aa3x70fUv8dk,0.61,244180,0.802,58uDCyprC3aa3x70fUv8dk,0.0149,2,0.104,-4.582,0,0.0281,122.071,4,https://api.spotify.com/v1/tracks/58uDCyprC3aa3x70fUv8dk,audio_features,spotify:track:58uDCyprC3aa3x70fUv8dk,0.756,The Growlers,Monotonia,1,
223,0.139,https://api.spotify.com/v1/audio-analysis/34LohAliZ2QKydqVJcFpwV,0.552,146293,0.686,34LohAliZ2QKydqVJcFpwV,0.861,2,0.138,-10.63,1,0.0268,79.983,4,https://api.spotify.com/v1/tracks/34LohAliZ2QKydqVJcFpwV,audio_features,spotify:track:34LohAliZ2QKydqVJcFpwV,0.495,Beach Fossils,Sleep Apnea,1,
224,0.24,https://api.spotify.com/v1/audio-analysis/1KPDAA9zyJXcEDvFW5inYi,0.603,158474,0.743,1KPDAA9zyJXcEDvFW5inYi,0.00392,7,0.147,-6.569,1,0.0395,162.265,4,https://api.spotify.com/v1/tracks/1KPDAA9zyJXcEDvFW5inYi,audio_features,spotify:track:1KPDAA9zyJXcEDvFW5inYi,0.533,Beach Fossils,Down the Line,1,
225,0.000176,https://api.spotify.com/v1/audio-analysis/6p5oyiuAmfNdm526xamHxf,0.523,152685,0.938,6p5oyiuAmfNdm526xamHxf,0.929,2,0.32,-4.362,1,0.0652,152.009,4,https://api.spotify.com/v1/tracks/6p5oyiuAmfNdm526xamHxf,audio_features,spotify:track:6p5oyiuAmfNdm526xamHxf,0.877,Beach Fossils,What a Pleasure,1,
226,0.0407,https://api.spotify.com/v1/audio-analysis/5yaO6I0gPMq6OgkroE7Pfd,0.569,178555,0.625,5yaO6I0gPMq6OgkroE7Pfd,0.0113,2,0.536,-7.429,1,0.0273,139.966,4,https://api.spotify.com/v1/tracks/5yaO6I0gPMq6OgkroE7Pfd,audio_features,spotify:track:5yaO6I0gPMq6OgkroE7Pfd,0.502,Beach Fossils,May 1st,1,
227,0.0905,https://api.spotify.com/v1/audio-analysis/5LudsNWmB3LFwx4YMHWysA,0.542,168800,0.841,5LudsNWmB3LFwx4YMHWysA,0.000856,2,0.0976,-4.506,1,0.162,155.309,4,https://api.spotify.com/v1/tracks/5LudsNWmB3LFwx4YMHWysA,audio_features,spotify:track:5LudsNWmB3LFwx4YMHWysA,0.594,Parquet Courts,Captive of the Sun,1,
228,0.262,https://api.spotify.com/v1/audio-analysis/2HtRQoycUasDCpCsteWiwr,0.346,280347,0.728,2HtRQoycUasDCpCsteWiwr,0.00485,9,0.154,-7.747,0,0.0326,204.732,4,https://api.spotify.com/v1/tracks/2HtRQoycUasDCpCsteWiwr,audio_features,spotify:track:2HtRQoycUasDCpCsteWiwr,0.966,The Growlers,Gay Thoughts,1,
229,0.00255,https://api.spotify.com/v1/audio-analysis/4AibvJgB8xAGNgsWtxl3Tk,0.436,204200,0.748,4AibvJgB8xAGNgsWtxl3Tk,0.000133,10,0.0845,-5.09,1,0.0353,92.97,4,https://api.spotify.com/v1/tracks/4AibvJgB8xAGNgsWtxl3Tk,audio_features,spotify:track:4AibvJgB8xAGNgsWtxl3Tk,0.472,Cursive,The Radiator Hums,1,
230,0.325,https://api.spotify.com/v1/audio-analysis/6d4Ak49vbxvvgmrukMRNnb,0.371,411560,0.537,6d4Ak49vbxvvgmrukMRNnb,0.00791,2,0.114,-7.189,1,0.0231,88.318,4,https://api.spotify.com/v1/tracks/6d4Ak49vbxvvgmrukMRNnb,audio_features,spotify:track:6d4Ak49vbxvvgmrukMRNnb,0.246,Rilo Kiley,Pictures of Success,1,
231,0.0147,https://api.spotify.com/v1/audio-analysis/56g5I3K7NychFBkZyA82eb,0.463,230800,0.746,56g5I3K7NychFBkZyA82eb,0.0,9,0.12,-5.514,0,0.0368,136.513,4,https://api.spotify.com/v1/tracks/56g5I3K7NychFBkZyA82eb,audio_features,spotify:track:56g5I3K7NychFBkZyA82eb,0.273,Pavement,Embassy Row (Remastered),1,
232,0.094,https://api.spotify.com/v1/audio-analysis/2KSSbWLAWSzaso01DEP32W,0.642,180133,0.355,2KSSbWLAWSzaso01DEP32W,3.42e-05,5,0.0865,-14.196,1,0.0328,180.258,4,https://api.spotify.com/v1/tracks/2KSSbWLAWSzaso01DEP32W,audio_features,spotify:track:2KSSbWLAWSzaso01DEP32W,0.724,Pixies,Wave of Mutilation (UK Surf),1,
233,0.865,https://api.spotify.com/v1/audio-analysis/4JWN35Yfcy32UDWbZwvHpv,0.54,105000,0.251,4JWN35Yfcy32UDWbZwvHpv,1.36e-06,4,0.136,-13.673,1,0.0262,96.732,4,https://api.spotify.com/v1/tracks/4JWN35Yfcy32UDWbZwvHpv,audio_features,spotify:track:4JWN35Yfcy32UDWbZwvHpv,0.532,Dear Nora,Rollercoaster,1,
234,0.55,https://api.spotify.com/v1/audio-analysis/333ynS8xzTSbeRxxodU33d,0.607,162625,0.333,333ynS8xzTSbeRxxodU33d,0.0,4,0.165,-13.89,0,0.0255,82.025,4,https://api.spotify.com/v1/tracks/333ynS8xzTSbeRxxodU33d,audio_features,spotify:track:333ynS8xzTSbeRxxodU33d,0.499,Lomelda,Interstate Vision,1,
235,0.0649,https://api.spotify.com/v1/audio-analysis/5Buq9wU9qQ70E4t1mGnqYy,0.267,168187,0.891,5Buq9wU9qQ70E4t1mGnqYy,0.00901,9,0.162,-3.419,1,0.046,171.183,4,https://api.spotify.com/v1/tracks/5Buq9wU9qQ70E4t1mGnqYy,audio_features,spotify:track:5Buq9wU9qQ70E4t1mGnqYy,0.585,The Babies,Meet Me in the City,1,
236,0.00269,https://api.spotify.com/v1/audio-analysis/72Qah3a1mle94iArhw6P63,0.617,261600,0.729,72Qah3a1mle94iArhw6P63,0.131,2,0.109,-9.174,1,0.0306,109.638,4,https://api.spotify.com/v1/tracks/72Qah3a1mle94iArhw6P63,audio_features,spotify:track:72Qah3a1mle94iArhw6P63,0.835,The Modern Lovers,Pablo Picasso,1,
237,0.57,https://api.spotify.com/v1/audio-analysis/77nHlekg7wFugTdi4kBor7,0.628,74360,0.8,77nHlekg7wFugTdi4kBor7,1.43e-06,0,0.105,-4.04,1,0.0445,170.3,3,https://api.spotify.com/v1/tracks/77nHlekg7wFugTdi4kBor7,audio_features,spotify:track:77nHlekg7wFugTdi4kBor7,0.981,(Sandy) Alex G,Kute,1,
238,0.514,https://api.spotify.com/v1/audio-analysis/3NzLIbvq342cvzDlDH33RV,0.65,176147,0.686,3NzLIbvq342cvzDlDH33RV,0.000188,4,0.138,-5.198,0,0.0314,124.023,4,https://api.spotify.com/v1/tracks/3NzLIbvq342cvzDlDH33RV,audio_features,spotify:track:3NzLIbvq342cvzDlDH33RV,0.497,(Sandy) Alex G,Sarah (Bonus Track),1,
239,0.00179,https://api.spotify.com/v1/audio-analysis/1YZDkJOFT8xlAXDi8lneb3,0.66,165067,0.412,1YZDkJOFT8xlAXDi8lneb3,0.0295,4,0.0997,-14.174,1,0.0337,125.617,4,https://api.spotify.com/v1/tracks/1YZDkJOFT8xlAXDi8lneb3,audio_features,spotify:track:1YZDkJOFT8xlAXDi8lneb3,0.499,Pixies,Gouge Away,1,
240,0.0214,https://api.spotify.com/v1/audio-analysis/36oT5XBcxYDOfbAe47gOVC,0.47,187377,0.863,36oT5XBcxYDOfbAe47gOVC,0.354,1,0.326,-2.51,1,0.0274,166.004,4,https://api.spotify.com/v1/tracks/36oT5XBcxYDOfbAe47gOVC,audio_features,spotify:track:36oT5XBcxYDOfbAe47gOVC,0.713,Forth Wanderers,Painting of Blue,1,
241,6.36e-05,https://api.spotify.com/v1/audio-analysis/3A6V3Ikatfd1W88ATWMBT0,0.265,244569,0.596,3A6V3Ikatfd1W88ATWMBT0,0.00041,7,0.101,-7.199,1,0.0367,126.082,4,https://api.spotify.com/v1/tracks/3A6V3Ikatfd1W88ATWMBT0,audio_features,spotify:track:3A6V3Ikatfd1W88ATWMBT0,0.441,levitation room,Plain To See,1,
242,0.573,https://api.spotify.com/v1/audio-analysis/3e08sYgPK89zAzuMng60MQ,0.534,203253,0.647,3e08sYgPK89zAzuMng60MQ,0.0257,3,0.104,-7.726,1,0.113,114.434,4,https://api.spotify.com/v1/tracks/3e08sYgPK89zAzuMng60MQ,audio_features,spotify:track:3e08sYgPK89zAzuMng60MQ,0.499,Sonny & The Sunsets,natural acts,1,
243,0.486,https://api.spotify.com/v1/audio-analysis/1U4Y6v8h2umwNcGClMYRbA,0.439,208975,0.42,1U4Y6v8h2umwNcGClMYRbA,0.051,6,0.217,-13.702,1,0.056,129.288,4,https://api.spotify.com/v1/tracks/1U4Y6v8h2umwNcGClMYRbA,audio_features,spotify:track:1U4Y6v8h2umwNcGClMYRbA,0.401,Told Slant,Algae Bloom,1,
244,0.00954,https://api.spotify.com/v1/audio-analysis/1198nxFCoou8EFxFDPTLpL,0.376,311667,0.359,1198nxFCoou8EFxFDPTLpL,0.00648,1,0.107,-9.595,1,0.0261,94.041,3,https://api.spotify.com/v1/tracks/1198nxFCoou8EFxFDPTLpL,audio_features,spotify:track:1198nxFCoou8EFxFDPTLpL,0.259,Pile,Work,1,
245,0.451,https://api.spotify.com/v1/audio-analysis/27o6I2bDlBPwmuXwBXCL2W,0.4,125676,0.603,27o6I2bDlBPwmuXwBXCL2W,5.48e-05,2,0.268,-2.712,1,0.0355,123.357,3,https://api.spotify.com/v1/tracks/27o6I2bDlBPwmuXwBXCL2W,audio_features,spotify:track:27o6I2bDlBPwmuXwBXCL2W,0.199,Forth Wanderers,Sleeper,1,
246,0.001,https://api.spotify.com/v1/audio-analysis/5dQu8Z0NI76lhpr4lGsHKa,0.465,236879,0.893,5dQu8Z0NI76lhpr4lGsHKa,0.045,6,0.329,-2.169,1,0.0311,112.571,3,https://api.spotify.com/v1/tracks/5dQu8Z0NI76lhpr4lGsHKa,audio_features,spotify:track:5dQu8Z0NI76lhpr4lGsHKa,0.386,Forth Wanderers,Tough Love,1,
247,0.0415,https://api.spotify.com/v1/audio-analysis/5HvKGvAaaBwCAcyRE1buJU,0.69,215197,0.841,5HvKGvAaaBwCAcyRE1buJU,0.223,6,0.217,-4.891,0,0.0272,120.262,4,https://api.spotify.com/v1/tracks/5HvKGvAaaBwCAcyRE1buJU,audio_features,spotify:track:5HvKGvAaaBwCAcyRE1buJU,0.651,Warehouse,Super Low,1,
248,0.213,https://api.spotify.com/v1/audio-analysis/2tgNzAMZR3m7odQL2zNKd7,0.359,131207,0.573,2tgNzAMZR3m7odQL2zNKd7,0.0605,1,0.113,-5.41,0,0.0299,150.828,4,https://api.spotify.com/v1/tracks/2tgNzAMZR3m7odQL2zNKd7,audio_features,spotify:track:2tgNzAMZR3m7odQL2zNKd7,0.378,wych elm,School Shooter,1,
249,0.295,https://api.spotify.com/v1/audio-analysis/27zpAPfwvAeKMPEq9ysWri,0.219,245040,0.717,27zpAPfwvAeKMPEq9ysWri,0.0121,3,0.293,-4.457,1,0.0324,177.004,3,https://api.spotify.com/v1/tracks/27zpAPfwvAeKMPEq9ysWri,audio_features,spotify:track:27zpAPfwvAeKMPEq9ysWri,0.438,Sonny & The Sunsets,path of orbit,1,
250,0.625,https://api.spotify.com/v1/audio-analysis/2yE5OahT7RHvXGeq2H4xXu,0.5,165987,0.6,2yE5OahT7RHvXGeq2H4xXu,0.653,9,0.112,-6.495,1,0.031,117.062,4,https://api.spotify.com/v1/tracks/2yE5OahT7RHvXGeq2H4xXu,audio_features,spotify:track:2yE5OahT7RHvXGeq2H4xXu,0.198,The Babies,Caroline,1,
251,0.000677,https://api.spotify.com/v1/audio-analysis/4B4BMckJzxIFNbd6pzrcQL,0.306,216533,0.749,4B4BMckJzxIFNbd6pzrcQL,0.238,2,0.0791,-11.539,1,0.0456,106.815,4,https://api.spotify.com/v1/tracks/4B4BMckJzxIFNbd6pzrcQL,audio_features,spotify:track:4B4BMckJzxIFNbd6pzrcQL,0.507,Jonathan Fire Eater,The Shape Of Things That Never Came,1,
252,0.0263,https://api.spotify.com/v1/audio-analysis/30wvVTkqA4Fp5ZCG0xGof7,0.655,133667,0.805,30wvVTkqA4Fp5ZCG0xGof7,0.00542,6,0.28,-6.493,1,0.0335,119.029,4,https://api.spotify.com/v1/tracks/30wvVTkqA4Fp5ZCG0xGof7,audio_features,spotify:track:30wvVTkqA4Fp5ZCG0xGof7,0.701,Deerhunter,Revival,1,
253,0.0309,https://api.spotify.com/v1/audio-analysis/2SpHd4lGMrJMIQDf92V6VP,0.579,202640,0.94,2SpHd4lGMrJMIQDf92V6VP,0.862,4,0.656,-6.89,1,0.0375,120.097,4,https://api.spotify.com/v1/tracks/2SpHd4lGMrJMIQDf92V6VP,audio_features,spotify:track:2SpHd4lGMrJMIQDf92V6VP,0.401,Deerhunter,Agoraphobia,1,
254,0.0719,https://api.spotify.com/v1/audio-analysis/05FHLnCAXeyZjoY1aIRPsg,0.515,177372,0.924,05FHLnCAXeyZjoY1aIRPsg,0.000574,5,0.0709,-1.709,0,0.0447,136.17,4,https://api.spotify.com/v1/tracks/05FHLnCAXeyZjoY1aIRPsg,audio_features,spotify:track:05FHLnCAXeyZjoY1aIRPsg,0.297,Forth Wanderers,Blondes Have More Fun,1,
255,0.98,https://api.spotify.com/v1/audio-analysis/5MHDrMC6BjUNaKcx53YH2n,0.401,118360,0.518,5MHDrMC6BjUNaKcx53YH2n,0.000122,6,0.309,-11.32,1,0.0492,111.181,4,https://api.spotify.com/v1/tracks/5MHDrMC6BjUNaKcx53YH2n,audio_features,spotify:track:5MHDrMC6BjUNaKcx53YH2n,0.455,Pile,White Knuckles,1,
256,0.00608,https://api.spotify.com/v1/audio-analysis/2tGDMvCTfs7G4HnKkxgCAU,0.246,192853,0.841,2tGDMvCTfs7G4HnKkxgCAU,3.43e-05,10,0.101,-6.735,1,0.0555,148.376,4,https://api.spotify.com/v1/tracks/2tGDMvCTfs7G4HnKkxgCAU,audio_features,spotify:track:2tGDMvCTfs7G4HnKkxgCAU,0.406,Pile,Bump A Grape,1,
257,0.0999,https://api.spotify.com/v1/audio-analysis/717wDFoPMbgv98Pt9pKXkz,0.367,227093,0.613,717wDFoPMbgv98Pt9pKXkz,0.88,2,0.11,-9.205,1,0.0366,98.854,4,https://api.spotify.com/v1/tracks/717wDFoPMbgv98Pt9pKXkz,audio_features,spotify:track:717wDFoPMbgv98Pt9pKXkz,0.259,The Strange Boys,Keys To The Kingdom,1,
258,0.0293,https://api.spotify.com/v1/audio-analysis/18N9hZG0MZryxpB4H36IyP,0.246,222818,0.379,18N9hZG0MZryxpB4H36IyP,0.0,7,0.0945,-5.928,1,0.0323,92.171,4,https://api.spotify.com/v1/tracks/18N9hZG0MZryxpB4H36IyP,audio_features,spotify:track:18N9hZG0MZryxpB4H36IyP,0.384,(Sandy) Alex G,Bobby,1,
259,0.096,https://api.spotify.com/v1/audio-analysis/5IDltxJNZtj8h5Og98FcSH,0.31,181307,0.614,5IDltxJNZtj8h5Og98FcSH,0.000759,9,0.102,-4.161,1,0.0612,189.121,4,https://api.spotify.com/v1/tracks/5IDltxJNZtj8h5Og98FcSH,audio_features,spotify:track:5IDltxJNZtj8h5Og98FcSH,0.487,Vundabar,Big Funny,1,
260,0.168,https://api.spotify.com/v1/audio-analysis/1qc15sHHm4Rqy8oEGLAkzW,0.429,179415,0.535,1qc15sHHm4Rqy8oEGLAkzW,7.09e-06,2,0.104,-8.123,1,0.0372,76.026,4,https://api.spotify.com/v1/tracks/1qc15sHHm4Rqy8oEGLAkzW,audio_features,spotify:track:1qc15sHHm4Rqy8oEGLAkzW,0.405,Vundabar,Cotton Kid,1,
261,0.84,https://api.spotify.com/v1/audio-analysis/1GISdaTaJptJ4HTZFgAy5V,0.396,365660,0.493,1GISdaTaJptJ4HTZFgAy5V,0.695,7,0.219,-10.364,0,0.0312,74.982,4,https://api.spotify.com/v1/tracks/1GISdaTaJptJ4HTZFgAy5V,audio_features,spotify:track:1GISdaTaJptJ4HTZFgAy5V,0.158,Helvetia,"Right Now, Again",1,
262,0.495,https://api.spotify.com/v1/audio-analysis/10gVoHnlOxO3uecnavM4O8,0.326,113980,0.781,10gVoHnlOxO3uecnavM4O8,0.00559,0,0.461,-6.957,1,0.0938,204.196,4,https://api.spotify.com/v1/tracks/10gVoHnlOxO3uecnavM4O8,audio_features,spotify:track:10gVoHnlOxO3uecnavM4O8,0.762,Washer,Lyin',1,
263,0.674,https://api.spotify.com/v1/audio-analysis/08t0r8bF3w6ujKv4ynymEz,0.377,324639,0.378,08t0r8bF3w6ujKv4ynymEz,0.00584,2,0.107,-9.872,1,0.0326,82.98,4,https://api.spotify.com/v1/tracks/08t0r8bF3w6ujKv4ynymEz,audio_features,spotify:track:08t0r8bF3w6ujKv4ynymEz,0.172,Great Grandpa,All Things Must Behave / Eternal Friend,1,
264,0.0781,https://api.spotify.com/v1/audio-analysis/50FtgVzZDco5756gbX9L81,0.638,337747,0.296,50FtgVzZDco5756gbX9L81,0.372,10,0.11,-12.356,1,0.0286,127.739,4,https://api.spotify.com/v1/tracks/50FtgVzZDco5756gbX9L81,audio_features,spotify:track:50FtgVzZDco5756gbX9L81,0.391,Spencer Radcliffe,Trust,1,
265,0.219,https://api.spotify.com/v1/audio-analysis/1x0EtYkKGJ8LI7qkQiJnLU,0.347,125227,0.628,1x0EtYkKGJ8LI7qkQiJnLU,0.0,2,0.103,-4.528,1,0.0404,110.423,4,https://api.spotify.com/v1/tracks/1x0EtYkKGJ8LI7qkQiJnLU,audio_features,spotify:track:1x0EtYkKGJ8LI7qkQiJnLU,0.402,Black Lips,Dirty Hands,1,
266,0.0979,https://api.spotify.com/v1/audio-analysis/60c60XeMPlPGmyflbwtSAI,0.666,169013,0.742,60c60XeMPlPGmyflbwtSAI,0.000557,9,0.354,-4.8,1,0.07,124.062,4,https://api.spotify.com/v1/tracks/60c60XeMPlPGmyflbwtSAI,audio_features,spotify:track:60c60XeMPlPGmyflbwtSAI,0.939,Black Lips,Spidey's Curse,1,
267,0.0362,https://api.spotify.com/v1/audio-analysis/7annwvERdyzzJbrTTBB6To,0.393,207701,0.75,7annwvERdyzzJbrTTBB6To,0.0465,2,0.284,-11.435,1,0.0341,74.391,4,https://api.spotify.com/v1/tracks/7annwvERdyzzJbrTTBB6To,audio_features,spotify:track:7annwvERdyzzJbrTTBB6To,0.457,Skuzz,The Accuser,1,
268,0.114,https://api.spotify.com/v1/audio-analysis/2HDnit40eeoI02SIHt3L4z,0.518,215253,0.602,2HDnit40eeoI02SIHt3L4z,0.683,11,0.214,-9.657,1,0.0312,202.603,4,https://api.spotify.com/v1/tracks/2HDnit40eeoI02SIHt3L4z,audio_features,spotify:track:2HDnit40eeoI02SIHt3L4z,0.887,Helvetia,Nothing In Rambling,1,
269,0.0082,https://api.spotify.com/v1/audio-analysis/7vlX33qkhVUSMUe0wpTOyc,0.455,320075,0.515,7vlX33qkhVUSMUe0wpTOyc,0.251,1,0.137,-7.689,0,0.0252,86.944,4,https://api.spotify.com/v1/tracks/7vlX33qkhVUSMUe0wpTOyc,audio_features,spotify:track:7vlX33qkhVUSMUe0wpTOyc,0.215,Vundabar,Holy Toledo,1,
270,0.502,https://api.spotify.com/v1/audio-analysis/1eX00I9C1IKqWR6Jharw89,0.574,183484,0.67,1eX00I9C1IKqWR6Jharw89,0.616,9,0.109,-6.349,1,0.0252,92.445,4,https://api.spotify.com/v1/tracks/1eX00I9C1IKqWR6Jharw89,audio_features,spotify:track:1eX00I9C1IKqWR6Jharw89,0.939,The Abigails,Twenty Nine,1,
271,0.116,https://api.spotify.com/v1/audio-analysis/6rh7tCci9IVYbEvLwLuXgz,0.498,223800,0.401,6rh7tCci9IVYbEvLwLuXgz,0.0378,9,0.109,-9.043,1,0.0304,111.88,3,https://api.spotify.com/v1/tracks/6rh7tCci9IVYbEvLwLuXgz,audio_features,spotify:track:6rh7tCci9IVYbEvLwLuXgz,0.297,Speedy Ortiz,No Below,1,
272,0.00801,https://api.spotify.com/v1/audio-analysis/7ulGjpWKbda4c7SUgQUMbo,0.529,185173,0.816,7ulGjpWKbda4c7SUgQUMbo,5.24e-05,11,0.109,-5.742,1,0.0317,112.856,4,https://api.spotify.com/v1/tracks/7ulGjpWKbda4c7SUgQUMbo,audio_features,spotify:track:7ulGjpWKbda4c7SUgQUMbo,0.491,Deerhunter,All the Same,1,
273,0.00428,https://api.spotify.com/v1/audio-analysis/40qTQn8khjpOg0J07zLEpM,0.492,225881,0.559,40qTQn8khjpOg0J07zLEpM,0.683,5,0.0953,-7.754,1,0.0263,97.543,4,https://api.spotify.com/v1/tracks/40qTQn8khjpOg0J07zLEpM,audio_features,spotify:track:40qTQn8khjpOg0J07zLEpM,0.442,Pile,Cut from First Other Tape,1,
274,0.497,https://api.spotify.com/v1/audio-analysis/21MnASlmFNQqgLGGsDL7Ku,0.567,273306,0.552,21MnASlmFNQqgLGGsDL7Ku,0.000344,7,0.0754,-7.797,1,0.0288,128.826,4,https://api.spotify.com/v1/tracks/21MnASlmFNQqgLGGsDL7Ku,audio_features,spotify:track:21MnASlmFNQqgLGGsDL7Ku,0.361,Robert Lester Folsom,"See You Later, I'm Gone",1,
275,0.498,https://api.spotify.com/v1/audio-analysis/4wDgL9CFL7ee8Z7gwQCXJW,0.609,197260,0.665,4wDgL9CFL7ee8Z7gwQCXJW,3.53e-05,1,0.115,-6.087,1,0.0294,145.979,4,https://api.spotify.com/v1/tracks/4wDgL9CFL7ee8Z7gwQCXJW,audio_features,spotify:track:4wDgL9CFL7ee8Z7gwQCXJW,0.37,Slow Pulp,At Home,1,
276,0.0125,https://api.spotify.com/v1/audio-analysis/21Z3LTIkFuciuy6zHOrnqO,0.548,204047,0.897,21Z3LTIkFuciuy6zHOrnqO,0.568,11,0.253,-5.36,0,0.0382,160.56,4,https://api.spotify.com/v1/tracks/21Z3LTIkFuciuy6zHOrnqO,audio_features,spotify:track:21Z3LTIkFuciuy6zHOrnqO,0.859,Warehouse,Audrey Horne,1,
277,0.931,https://api.spotify.com/v1/audio-analysis/3vqGSm12cnsQ737WNzSAxZ,0.632,181411,0.422,3vqGSm12cnsQ737WNzSAxZ,0.913,8,0.108,-11.047,1,0.029,99.036,4,https://api.spotify.com/v1/tracks/3vqGSm12cnsQ737WNzSAxZ,audio_features,spotify:track:3vqGSm12cnsQ737WNzSAxZ,0.178,Hovvdy,In the Sun,1,
278,0.0447,https://api.spotify.com/v1/audio-analysis/328F2sC7uw6wdkWLggOAQ2,0.4,152040,0.726,328F2sC7uw6wdkWLggOAQ2,0.838,0,0.549,-7.232,1,0.0311,92.299,4,https://api.spotify.com/v1/tracks/328F2sC7uw6wdkWLggOAQ2,audio_features,spotify:track:328F2sC7uw6wdkWLggOAQ2,0.806,Parquet Courts,Borrowed Time,1,
279,0.0914,https://api.spotify.com/v1/audio-analysis/6Ptb27N0SlyJ1WKo3uwjID,0.462,81280,0.486,6Ptb27N0SlyJ1WKo3uwjID,0.0516,2,0.469,-7.195,0,0.0462,121.806,4,https://api.spotify.com/v1/tracks/6Ptb27N0SlyJ1WKo3uwjID,audio_features,spotify:track:6Ptb27N0SlyJ1WKo3uwjID,0.672,Parquet Courts,Donuts Only,1,
280,0.273,https://api.spotify.com/v1/audio-analysis/1PxlmkIIR0SAYNKNu1YrXq,0.35,311680,0.882,1PxlmkIIR0SAYNKNu1YrXq,0.874,5,0.131,-7.426,1,0.0522,84.845,4,https://api.spotify.com/v1/tracks/1PxlmkIIR0SAYNKNu1YrXq,audio_features,spotify:track:1PxlmkIIR0SAYNKNu1YrXq,0.292,Parquet Courts,Stoned and Starving,1,
281,0.141,https://api.spotify.com/v1/audio-analysis/3RYpVn5jO6q415TcqkOKu7,0.494,211333,0.712,3RYpVn5jO6q415TcqkOKu7,2.88e-06,9,0.114,-8.502,1,0.0769,164.807,4,https://api.spotify.com/v1/tracks/3RYpVn5jO6q415TcqkOKu7,audio_features,spotify:track:3RYpVn5jO6q415TcqkOKu7,0.363,Parquet Courts,These Boots Are Made for Walkin',1,
282,0.637,https://api.spotify.com/v1/audio-analysis/6sgifiQUvebSwHdrYnFj5W,0.773,154787,0.499,6sgifiQUvebSwHdrYnFj5W,0.0689,7,0.146,-8.887,1,0.0324,95.76,4,https://api.spotify.com/v1/tracks/6sgifiQUvebSwHdrYnFj5W,audio_features,spotify:track:6sgifiQUvebSwHdrYnFj5W,0.546,Parquet Courts,Dear Ramona,1,
283,0.28,https://api.spotify.com/v1/audio-analysis/27M8Nrg7m5eyq9cIrTPJJp,0.645,432027,0.616,27M8Nrg7m5eyq9cIrTPJJp,0.235,3,0.118,-6.571,1,0.0275,84.452,4,https://api.spotify.com/v1/tracks/27M8Nrg7m5eyq9cIrTPJJp,audio_features,spotify:track:27M8Nrg7m5eyq9cIrTPJJp,0.953,Parquet Courts,Instant Dissassembly,1,
